arm,sigma,seed,chip,trial,auc,pauc,auc_id1,auc_id2,auc_id3,auc_id4,run_name
C2,0.02,3,1,0,0.6609722902883279,0.5303756819149074,0.562056277056277,0.7924959568733152,0.6325390835579515,0.6567978436657682,
C2,0.02,3,2,0,0.7321715776362002,0.6254777703263305,0.6361580086580088,0.7101455525606468,0.7464043126684636,0.8359784366576819,
C2,0.02,3,3,0,0.7314173813607776,0.5946393642769014,0.6481385281385281,0.6568733153638814,0.863288409703504,0.7573692722371967,
C2,0.02,3,4,0,0.7183744486645429,0.5972058147082973,0.6197727272727273,0.8043126684636119,0.7745229110512131,0.67488948787062,
C2,0.02,3,5,0,0.6783719880748182,0.5752066164553751,0.6457359307359307,0.7003989218328841,0.6053584905660377,0.7619946091644205,
C2,0.02,3,6,0,0.6584617740749816,0.530434899426955,0.6151948051948053,0.7382425876010783,0.5439029649595688,0.7365067385444743,
C2,0.02,3,7,0,0.7769909233847914,0.6412793884367867,0.7332359307359306,0.8106846361185984,0.6999137466307277,0.8641293800539083,
C2,0.02,3,8,0,0.5845282916768766,0.49926897002368703,0.5199891774891775,0.7056603773584906,0.45780053908355794,0.6546630727762803,
C2,0.02,3,9,0,0.7275191027525933,0.6211915939075819,0.7416774891774892,0.783644204851752,0.6017142857142858,0.7830404312668464,
C2,0.03,3,0,0,0.5917558400718779,0.5474598266678704,0.5583333333333332,0.5221239892183289,0.3787277628032345,0.9078382749326146,
C2,0.03,3,1,0,0.5680475884178714,0.49806231917701627,0.49044372294372296,0.5452291105121294,0.6064905660377358,0.6300269541778977,
C2,0.03,3,2,0,0.7257971800212367,0.5669304586509154,0.6078679653679655,0.8136603773584907,0.6587708894878707,0.82288948787062,
C2,0.03,3,3,0,0.6633864555256065,0.5476427991075459,0.7882142857142858,0.4532614555256064,0.6224043126684636,0.7896657681940701,
C2,0.03,3,4,0,0.6613179572000327,0.5758138377676609,0.5798917748917749,0.7538975741239893,0.5599568733153639,0.7515256064690027,
C2,0.03,3,5,0,0.7087639467450788,0.563146341410989,0.7469264069264069,0.7405283018867925,0.6340053908355795,0.7135956873315364,
C2,0.03,3,6,0,0.5816210998121375,0.4978624197715559,0.475508658008658,0.6911482479784365,0.4552452830188679,0.7045822102425877,
C2,0.03,3,7,0,0.6848115147431185,0.5589729576944075,0.6973484848484849,0.6442803234501348,0.6890242587601078,0.7085929919137467,
C2,0.03,3,8,0,0.5560341419586703,0.5012158935073533,0.6790476190476191,0.5877412398921832,0.4931644204851752,0.4641832884097035,
C2,0.03,3,9,0,0.5222961488197337,0.5048432079340719,0.5996320346320346,0.5273854447439352,0.37985983827493264,0.5823072776280322,
C2,0.05,3,0,0,0.5258774197500613,0.529596665334004,0.4872077922077922,0.5359137466307278,0.3977250673854448,0.6826630727762804,
C2,0.05,3,1,0,0.5639676345666912,0.4934451265384731,0.4914069264069264,0.5327762803234501,0.48017250673854445,0.7515148247978437,
C2,0.05,3,2,0,0.638773850363473,0.5700624309487269,0.505995670995671,0.7913530997304583,0.7085390835579516,0.5492075471698113,
C2,0.05,3,3,0,0.5015009188924283,0.5066684184732845,0.24525974025974023,0.5370458221024259,0.5968948787061994,0.6268032345013477,
C2,0.05,3,4,0,0.5537970268724985,0.48383356547457834,0.5791341991341991,0.6643881401617251,0.4568409703504043,0.5148247978436657,
C2,0.05,3,5,0,0.5149799477252308,0.5139945167378136,0.4616017316017316,0.5938867924528303,0.4036981132075471,0.600733153638814,
C2,0.05,3,6,0,0.43390171934983257,0.4902767746983238,0.4615367965367965,0.5202695417789758,0.4020269541778976,0.3517735849056604,
C2,0.05,3,7,0,0.6224601302785264,0.5207387035341355,0.6191666666666666,0.6624043126684637,0.49861994609164423,0.7096495956873314,
C2,0.05,3,8,0,0.5885261884342073,0.52840995069148,0.663474025974026,0.6219083557951482,0.5556981132075471,0.5130242587601078,
C2,0.05,3,9,0,0.6218289430695091,0.5418127759364105,0.6615367965367964,0.5783072776280324,0.586167115902965,0.6613045822102426,
C2,0.1,3,0,0,0.5174557093849547,0.5218999471233831,0.6087662337662338,0.6219407008086253,0.32242587601078165,0.5166900269541779,
C2,0.1,3,1,0,0.5429212304990607,0.4919983814596525,0.6136471861471862,0.56511051212938,0.48773045822102423,0.5051967654986522,
C2,0.1,3,2,0,0.4381055399003513,0.49764618450070286,0.3261580086580087,0.34069002695417794,0.3983072776280323,0.6872668463611861,
C2,0.1,3,3,0,0.5473206730376541,0.5287731012780665,0.5341991341991341,0.6272991913746631,0.4924959568733154,0.535288409703504,
C2,0.1,3,4,0,0.5458401025075553,0.5330072071258765,0.4362229437229437,0.4605175202156334,0.6771536388140162,0.6094663072776281,
C2,0.1,3,5,0,0.6297392081189251,0.5755859416981561,0.5721320346320347,0.6899407008086255,0.7651320754716981,0.4917520215633423,
C2,0.1,3,6,0,0.5428347831413868,0.5265193429542983,0.7134415584415582,0.7775417789757413,0.20514285714285713,0.4752129380053908,
C2,0.1,3,7,0,0.4638056950910725,0.5133074431361422,0.4140367965367966,0.5379514824797844,0.39822102425876016,0.5050134770889487,
C2,0.1,3,8,0,0.47907388916115334,0.4937203643757765,0.3583225108225108,0.49660377358490565,0.7406792452830189,0.3206900269541779,
C2,0.1,3,9,0,0.5865337539818671,0.5486593843098313,0.5457792207792207,0.31715363881401615,0.5635687331536388,0.9196334231805929,
C3,0.0,0,0,0,0.7139792636608674,0.5954704514287434,0.7465909090909091,0.7910188679245284,0.6006792452830189,0.7176280323450134,noise_hwa_s0_seed0
C3,0.0,0,1,0,0.7190579208527321,0.600623342232081,0.7528246753246753,0.7948247978436659,0.6065768194070081,0.7220053908355795,noise_hwa_s0_seed0
C3,0.0,0,2,0,0.7107509699420076,0.5989936784499843,0.7503138528138529,0.7906738544474393,0.5866846361185984,0.7153315363881403,noise_hwa_s0_seed0
C3,0.0,0,3,0,0.7220116495140081,0.6016134891259022,0.749491341991342,0.79855525606469,0.6103504043126684,0.7296495956873315,noise_hwa_s0_seed0
C3,0.0,0,4,0,0.7335861716899452,0.608589494748879,0.7613419913419914,0.8080754716981131,0.6118382749326146,0.753088948787062,noise_hwa_s0_seed0
C3,0.0,0,5,0,0.7291406722208609,0.6084309723708929,0.7548268398268398,0.8019838274932615,0.6237628032345013,0.735989218328841,noise_hwa_s0_seed0
C3,0.0,0,6,0,0.7058059503389693,0.59667742469381,0.7457359307359308,0.7857142857142858,0.5889487870619946,0.7028247978436657,noise_hwa_s0_seed0
C3,0.0,0,7,0,0.7150108837703177,0.6052945936883375,0.7515367965367965,0.7949973045822103,0.6027385444743936,0.7107708894878706,noise_hwa_s0_seed0
C3,0.0,0,8,0,0.7382353691905579,0.6078926948589312,0.7609199134199134,0.8075256064690026,0.6278382749326146,0.7566576819407008,noise_hwa_s0_seed0
C3,0.0,0,9,0,0.717199542595769,0.5997029989209731,0.7515151515151515,0.7946954177897574,0.6055741239892184,0.7170134770889488,noise_hwa_s0_seed0
C4,0.0,0,0,0,0.7222175937270277,0.5945346857710313,0.7592207792207792,0.7929164420485175,0.6231590296495956,0.7135741239892184,noise_hwa_s0_seed0
C4,0.0,0,1,0,0.7168930000816794,0.6005849744429685,0.7551515151515151,0.789423180592992,0.5881725067385445,0.7348247978436658,noise_hwa_s0_seed0
C4,0.0,0,2,0,0.7154770583190395,0.5966538344145097,0.7671103896103897,0.7976280323450136,0.5786684636118599,0.7185013477088948,noise_hwa_s0_seed0
C4,0.0,0,3,0,0.7291379053336601,0.6011689816307493,0.7547510822510823,0.816743935309973,0.5974663072776281,0.7475902964959569,noise_hwa_s0_seed0
C4,0.0,0,4,0,0.7499781814097852,0.6150432900432901,0.7711580086580085,0.8227385444743935,0.6308247978436657,0.7751913746630728,noise_hwa_s0_seed0
C4,0.0,0,5,0,0.7328097484276729,0.6017396084551,0.7440476190476191,0.8120970350404312,0.616032345013477,0.7590619946091643,noise_hwa_s0_seed0
C4,0.0,0,6,0,0.7018043473821776,0.596659476736438,0.7354653679653679,0.7949002695417788,0.5710727762803235,0.7057789757412398,noise_hwa_s0_seed0
C4,0.0,0,7,0,0.725241893326799,0.6047975857310515,0.7506926406926409,0.815978436657682,0.6041401617250675,0.7301563342318058,noise_hwa_s0_seed0
C4,0.0,0,8,0,0.7380872131013642,0.610457801880344,0.7781601731601733,0.820291105121294,0.6142857142857143,0.7396118598382749,noise_hwa_s0_seed0
C4,0.0,0,9,0,0.7201153720493343,0.6000978539831568,0.7508658008658009,0.8044851752021565,0.6039784366576819,0.7211320754716981,noise_hwa_s0_seed0
C3,0.0,1,0,0,0.717375786163522,0.6069065244586596,0.746904761904762,0.7898544474393531,0.6046037735849057,0.7281401617250673,noise_hwa_s0_seed1
C3,0.0,1,1,0,0.7220319366168423,0.6095149430179222,0.7495670995670995,0.7937897574123989,0.6044959568733154,0.7402749326145553,noise_hwa_s0_seed1
C3,0.0,1,2,0,0.7187138875275667,0.608238434852139,0.7452922077922077,0.7931428571428571,0.6111051212938006,0.7253153638814016,noise_hwa_s0_seed1
C3,0.0,1,3,0,0.7139346565384301,0.6072749412123792,0.7478787878787879,0.7863396226415094,0.5998382749326145,0.7216819407008086,noise_hwa_s0_seed1
C3,0.0,1,4,0,0.7194507473658417,0.6098443471457374,0.7492207792207792,0.7900916442048517,0.6090134770889488,0.729477088948787,noise_hwa_s0_seed1
C3,0.0,1,5,0,0.7174540553785838,0.6084070596731967,0.747012987012987,0.7910296495956874,0.6019946091644205,0.72977897574124,noise_hwa_s0_seed1
C3,0.0,1,6,0,0.7017275586049172,0.5942577821053491,0.736926406926407,0.7777574123989219,0.5811320754716982,0.7110943396226415,noise_hwa_s0_seed1
C3,0.0,1,7,0,0.7151015988728253,0.6090898880993221,0.7448376623376622,0.7900485175202155,0.6020808625336926,0.7234393530997305,noise_hwa_s0_seed1
C3,0.0,1,8,0,0.7139589152985379,0.6066785209163561,0.7507359307359307,0.7859407008086253,0.5909757412398922,0.7281832884097037,noise_hwa_s0_seed1
C3,0.0,1,9,0,0.7060171832884098,0.6031163350056101,0.7410714285714286,0.779967654986523,0.5891859838274932,0.7138436657681941,noise_hwa_s0_seed1
C4,0.0,1,0,0,0.6762667646818591,0.6112971644376808,0.7427705627705626,0.8120323450134772,0.5918814016172507,0.5583827493261455,noise_hwa_s0_seed1
C4,0.0,1,1,0,0.6626754063546517,0.5996128829793179,0.715930735930736,0.7825876010781673,0.60255525606469,0.5496280323450136,noise_hwa_s0_seed1
C4,0.0,1,2,0,0.6750699072939639,0.6034295644772308,0.6969588744588744,0.797477088948787,0.582587601078167,0.6232560646900269,noise_hwa_s0_seed1
C4,0.0,1,3,0,0.6573157416482888,0.6004862069410233,0.7346861471861472,0.7806037735849057,0.5696064690026954,0.5443665768194069,noise_hwa_s0_seed1
C4,0.0,1,4,0,0.6296713530180511,0.5957241947063199,0.6773484848484849,0.8073099730458222,0.46610242587601075,0.5679245283018868,noise_hwa_s0_seed1
C4,0.0,1,5,0,0.6517526749979581,0.6003033957105456,0.7292640692640693,0.7839029649595688,0.5534123989218329,0.5404312668463611,noise_hwa_s0_seed1
C4,0.0,1,6,0,0.6715383382340929,0.5980579665286716,0.7192099567099567,0.7800862533692723,0.5639137466307278,0.6229433962264151,noise_hwa_s0_seed1
C4,0.0,1,7,0,0.6736573552233929,0.6093121418468985,0.7339393939393939,0.7970242587601077,0.5867493261455525,0.5769164420485176,noise_hwa_s0_seed1
C4,0.0,1,8,0,0.680745354488279,0.6077695847680952,0.7386471861471862,0.7909433962264151,0.5544582210242588,0.6389326145552561,noise_hwa_s0_seed1
C4,0.0,1,9,0,0.6373169259985297,0.5863411745487218,0.7330844155844156,0.742900269541779,0.55744474393531,0.5158382749326146,noise_hwa_s0_seed1
C3,0.0,2,0,0,0.730400432900433,0.6096600850324783,0.7616017316017316,0.7999137466307278,0.6183827493261456,0.7417035040431268,noise_hwa_s0_seed2
C3,0.0,2,1,0,0.7367015845789431,0.6152267461105594,0.7722510822510822,0.8026415094339623,0.6233423180592992,0.7485714285714286,noise_hwa_s0_seed2
C3,0.0,2,2,0,0.7293154047210652,0.612372805942816,0.762900432900433,0.8038814016172507,0.6261132075471698,0.7243665768194071,noise_hwa_s0_seed2
C3,0.0,2,3,0,0.720695050232786,0.6090482961262504,0.7596103896103896,0.7944258760107816,0.6060700808625336,0.7226738544474394,noise_hwa_s0_seed2
C3,0.0,2,4,0,0.7364613248386833,0.6123273986853928,0.7661471861471862,0.8092398921832884,0.6328194070080863,0.7376388140161725,noise_hwa_s0_seed2
C3,0.0,2,5,0,0.7348928673527729,0.6090752717987077,0.7635822510822511,0.8012183288409703,0.6204312668463612,0.7543396226415093,noise_hwa_s0_seed2
C3,0.0,2,6,0,0.7017868986359553,0.600774878878156,0.7455411255411255,0.7848409703504045,0.593487870619946,0.683277628032345,noise_hwa_s0_seed2
C3,0.0,2,7,0,0.7051895368782161,0.5996550123163826,0.7523376623376624,0.7850134770889488,0.5903504043126684,0.6930566037735848,noise_hwa_s0_seed2
C3,0.0,2,8,0,0.731430889079474,0.6080557848308593,0.7595995670995671,0.8008625336927224,0.6230512129380054,0.742210242587601,noise_hwa_s0_seed2
C3,0.0,2,9,0,0.7114973454218736,0.6024039515598603,0.7557575757575756,0.7864043126684637,0.5896495956873316,0.714177897574124,noise_hwa_s0_seed2
C4,0.0,2,0,0,0.7246774279179939,0.6069149073369531,0.7466450216450218,0.8076118598382749,0.6078167115902965,0.7366361185983827,noise_hwa_s0_seed2
C4,0.0,2,1,0,0.7401334333905087,0.6198574265853313,0.7814393939393938,0.8176819407008085,0.604355795148248,0.7570566037735849,noise_hwa_s0_seed2
C4,0.0,2,2,0,0.7509253655149881,0.6208702502396644,0.7923160173160173,0.8202803234501348,0.6482264150943396,0.742878706199461,noise_hwa_s0_seed2
C4,0.0,2,3,0,0.7277287123254105,0.6118100246327655,0.7610064935064935,0.8139191374663073,0.6135956873315364,0.7223935309973045,noise_hwa_s0_seed2
C4,0.0,2,4,0,0.7451157191864739,0.6171505629425192,0.7655194805194806,0.8261132075471698,0.6283450134770889,0.7604851752021562,noise_hwa_s0_seed2
C4,0.0,2,5,0,0.7479532590051459,0.6061108495939678,0.7604545454545454,0.8047816711590297,0.6572722371967655,0.7693045822102426,noise_hwa_s0_seed2
C4,0.0,2,6,0,0.7050084640202564,0.6006333909387533,0.7404004329004329,0.806566037735849,0.5762803234501348,0.6967870619946092,noise_hwa_s0_seed2
C4,0.0,2,7,0,0.7076755799232214,0.599054239372015,0.7646861471861472,0.7794285714285714,0.579978436657682,0.7066091644204852,noise_hwa_s0_seed2
C4,0.0,2,8,0,0.7434838683329248,0.6120737628806149,0.7614718614718614,0.8273854447439353,0.6310943396226414,0.7539838274932614,noise_hwa_s0_seed2
C4,0.0,2,9,0,0.7195634648370497,0.6044386265836117,0.7487012987012988,0.7903396226415095,0.6152452830188679,0.7239676549865229,noise_hwa_s0_seed2
C3,0.0,3,0,0,0.7280259229763948,0.6084671369676334,0.7589069264069265,0.7927547169811321,0.6127223719676551,0.7477196765498654,noise_hwa_s0_seed3
C3,0.0,3,1,0,0.7064736686269705,0.6018409553042126,0.753517316017316,0.7773369272237197,0.5919245283018868,0.7031159029649596,noise_hwa_s0_seed3
C3,0.0,3,2,0,0.7221584374744752,0.6108123546430398,0.7593722943722944,0.7947277628032345,0.6164312668463612,0.7181024258760108,noise_hwa_s0_seed3
C3,0.0,3,3,0,0.7158490463938576,0.5998913450005804,0.7485606060606059,0.7823827493261455,0.5993530997304582,0.733099730458221,noise_hwa_s0_seed3
C3,0.0,3,4,0,0.726863279016581,0.6074604929992219,0.7579329004329004,0.7935741239892184,0.6186522911051213,0.7372938005390836,noise_hwa_s0_seed3
C3,0.0,3,5,0,0.7230069427427918,0.5988028604960085,0.753073593073593,0.7855202156334231,0.6083773584905661,0.7450566037735848,noise_hwa_s0_seed3
C3,0.0,3,6,0,0.7000041758555909,0.5947849361826523,0.7415692640692642,0.7726684636118598,0.5768948787061995,0.7088840970350404,noise_hwa_s0_seed3
C3,0.0,3,7,0,0.7086967757085681,0.594897513939222,0.7471536796536797,0.7794824797843666,0.5951266846361186,0.7130242587601078,noise_hwa_s0_seed3
C3,0.0,3,8,0,0.7177445274850935,0.5996658670690448,0.7520562770562771,0.78211320754717,0.6004636118598383,0.7363450134770889,noise_hwa_s0_seed3
C3,0.0,3,9,0,0.7296024973454218,0.6033301521384937,0.7557900432900433,0.7905013477088949,0.6176603773584906,0.7544582210242587,noise_hwa_s0_seed3
C4,0.0,3,0,0,0.7468729886465735,0.6121848360180039,0.7567965367965367,0.8037304582210243,0.6618975741239892,0.765067385444744,noise_hwa_s0_seed3
C4,0.0,3,1,0,0.7173189169321244,0.6089780626523427,0.7323376623376623,0.8033207547169811,0.6430727762803234,0.690544474393531,noise_hwa_s0_seed3
C4,0.0,3,2,0,0.7169964163195296,0.608353591955876,0.7247727272727273,0.7733584905660377,0.6423504043126684,0.7275040431266846,noise_hwa_s0_seed3
C4,0.0,3,3,0,0.7268510577472842,0.601450882781568,0.7392640692640693,0.7976711590296497,0.625822102425876,0.7446469002695417,noise_hwa_s0_seed3
C4,0.0,3,4,0,0.7436996140651801,0.6130431137879002,0.7358766233766234,0.8264690026954179,0.6671590296495956,0.7452938005390835,noise_hwa_s0_seed3
C4,0.0,3,5,0,0.7301426529445398,0.6023287206008159,0.7226406926406926,0.7947924528301887,0.6445822102425877,0.75855525606469,noise_hwa_s0_seed3
C4,0.0,3,6,0,0.6973815956056522,0.5939111823297524,0.7102056277056277,0.7770026954177898,0.5799460916442049,0.7223719676549865,noise_hwa_s0_seed3
C4,0.0,3,7,0,0.7230894082332762,0.5945675187110142,0.7490584415584416,0.7774231805929919,0.6502425876010781,0.715633423180593,noise_hwa_s0_seed3
C4,0.0,3,8,0,0.7257410459037817,0.6056179793394292,0.7626515151515152,0.7868355795148246,0.6183719676549865,0.7351051212938007,noise_hwa_s0_seed3
C4,0.0,3,9,0,0.7248702217593728,0.5968812468564206,0.7224350649350649,0.761088948787062,0.6878274932614555,0.7281293800539083,noise_hwa_s0_seed3
C3,0.01,0,0,0,0.7150751347708895,0.6057125016658284,0.7596428571428571,0.7916981132075472,0.586522911051213,0.7224366576819407,noise_hwa_s0.01_seed0
C3,0.01,0,1,0,0.7417001347708896,0.615363344037624,0.767857142857143,0.804711590296496,0.6333584905660378,0.7608733153638815,noise_hwa_s0.01_seed0
C3,0.01,0,2,0,0.7190753900187863,0.6077306796149894,0.7627705627705628,0.7964959568733154,0.6025876010781672,0.7144474393530997,noise_hwa_s0.01_seed0
C3,0.01,0,3,0,0.72275299150535,0.609610916227103,0.7495995670995672,0.7923989218328841,0.6015202156334232,0.7474932614555256,noise_hwa_s0.01_seed0
C3,0.01,0,4,0,0.7456545372866128,0.6192230146549909,0.7623809523809524,0.8158814016172506,0.648345013477089,0.7560107816711591,noise_hwa_s0.01_seed0
C3,0.01,0,5,0,0.7478291676876584,0.614681912757881,0.7703463203463204,0.8154932614555257,0.6408194070080863,0.7646576819407009,noise_hwa_s0.01_seed0
C3,0.01,0,6,0,0.7234928122192272,0.5896293048229494,0.7423809523809524,0.7902857142857143,0.6047978436657682,0.7565067385444744,noise_hwa_s0.01_seed0
C3,0.01,0,7,0,0.732429000245038,0.6162144748664113,0.7575974025974026,0.8090458221024258,0.6106954177897574,0.7523773584905661,noise_hwa_s0.01_seed0
C3,0.01,0,8,0,0.7295995160499879,0.6020607371774204,0.7526298701298701,0.7955363881401618,0.6337681940700809,0.7364636118598383,noise_hwa_s0.01_seed0
C3,0.01,0,9,0,0.702591930082496,0.598810920955906,0.7388744588744588,0.786167115902965,0.5783504043126684,0.7069757412398922,noise_hwa_s0.01_seed0
C4,0.01,0,0,0,0.7142415563995753,0.6020016271381714,0.7389069264069263,0.7909433962264152,0.5967008086253369,0.7304150943396227,noise_hwa_s0.01_seed0
C4,0.01,0,1,0,0.7349021481662992,0.6072747262667819,0.7677056277056278,0.7899622641509434,0.6227601078167115,0.7591805929919139,noise_hwa_s0.01_seed0
C4,0.01,0,2,0,0.7374886465735523,0.6137334115735308,0.7665367965367966,0.8026846361185983,0.6150619946091644,0.7656711590296496,noise_hwa_s0.01_seed0
C4,0.01,0,3,0,0.7179807440986686,0.6068561197160999,0.7395887445887446,0.7848625336927224,0.5959029649595687,0.7515687331536388,noise_hwa_s0.01_seed0
C4,0.01,0,4,0,0.7513492710120069,0.6224276385646792,0.7673701298701299,0.80477628032345,0.6303827493261454,0.8028679245283019,noise_hwa_s0.01_seed0
C4,0.01,0,5,0,0.7459146451033244,0.6139426611124724,0.7838095238095237,0.7993962264150944,0.6270512129380055,0.7734016172506739,noise_hwa_s0.01_seed0
C4,0.01,0,6,0,0.7036572735440659,0.5862658898532781,0.7224242424242424,0.7857681940700808,0.5756657681940701,0.7307708894878705,noise_hwa_s0.01_seed0
C4,0.01,0,7,0,0.7328225925018378,0.6163699880060356,0.749090909090909,0.8252291105121294,0.6011752021563342,0.7557951482479784,noise_hwa_s0.01_seed0
C4,0.01,0,8,0,0.7311801437556155,0.6006949728523711,0.7566666666666666,0.8161617250673855,0.6144797843665768,0.7374123989218329,noise_hwa_s0.01_seed0
C4,0.01,0,9,0,0.7078844543820958,0.6008419419045039,0.7575216450216449,0.7982857142857143,0.5717843665768194,0.7039460916442049,noise_hwa_s0.01_seed0
C3,0.01,1,0,0,0.7264667973535898,0.6021023291504921,0.7762337662337662,0.7666954177897574,0.6177358490566037,0.7452021563342318,noise_hwa_s0.01_seed1
C3,0.01,1,1,0,0.7327733704974271,0.6107436795247123,0.7769155844155844,0.7837735849056605,0.5997735849056604,0.7706307277628033,noise_hwa_s0.01_seed1
C3,0.01,1,2,0,0.7354191578861389,0.6140756049643835,0.7671645021645022,0.7937035040431266,0.6205390835579514,0.7602695417789758,noise_hwa_s0.01_seed1
C3,0.01,1,3,0,0.7341888221841051,0.6173266571230821,0.773008658008658,0.7747061994609163,0.6021078167115903,0.786932614555256,noise_hwa_s0.01_seed1
C3,0.01,1,4,0,0.7307700931144328,0.6168975182381339,0.7648701298701299,0.7968840970350404,0.5924636118598383,0.7688625336927223,noise_hwa_s0.01_seed1
C3,0.01,1,5,0,0.7395281589479703,0.614337140019861,0.7827056277056277,0.7928301886792453,0.6116549865229111,0.7709218328840971,noise_hwa_s0.01_seed1
C3,0.01,1,6,0,0.702018347218819,0.6031220310639377,0.7623051948051947,0.7685498652291106,0.5406253369272237,0.7365929919137467,noise_hwa_s0.01_seed1
C3,0.01,1,7,0,0.7336757432818755,0.6124869420549659,0.773430735930736,0.7856711590296497,0.595956873315364,0.779644204851752,noise_hwa_s0.01_seed1
C3,0.01,1,8,0,0.7211945295270766,0.6113522979833804,0.7690584415584415,0.7779622641509435,0.5810889487870619,0.7566684636118598,noise_hwa_s0.01_seed1
C3,0.01,1,9,0,0.698385066977048,0.592362015673833,0.7453138528138528,0.7605929919137466,0.5608409703504043,0.7267924528301887,noise_hwa_s0.01_seed1
C4,0.01,1,0,0,0.7403076553949196,0.6082143609452447,0.7832575757575757,0.8152668463611861,0.584679245283019,0.7780269541778976,noise_hwa_s0.01_seed1
C4,0.01,1,1,0,0.7321316262353998,0.6108926905600192,0.790952380952381,0.7811859838274933,0.5675579514824798,0.7888301886792453,noise_hwa_s0.01_seed1
C4,0.01,1,2,0,0.7569227773013151,0.627565966803802,0.7995725108225109,0.8141024258760108,0.5999892183288409,0.8140269541778976,noise_hwa_s0.01_seed1
C4,0.01,1,3,0,0.7513520991587029,0.6232923109660944,0.7760822510822512,0.8140592991913747,0.6319137466307276,0.7833530997304582,noise_hwa_s0.01_seed1
C4,0.01,1,4,0,0.7556263170791473,0.6211645644987254,0.7981818181818182,0.8094770889487871,0.6370350404312668,0.7778113207547169,noise_hwa_s0.01_seed1
C4,0.01,1,5,0,0.7598713550600343,0.6249195566102219,0.7836363636363637,0.8358274932614556,0.6082695417789756,0.8117520215633424,noise_hwa_s0.01_seed1
C4,0.01,1,6,0,0.7380867128154863,0.6196022324249733,0.7833441558441558,0.7983396226415095,0.5713530997304581,0.7993099730458222,noise_hwa_s0.01_seed1
C4,0.01,1,7,0,0.7653688536306461,0.6198149210934712,0.799556277056277,0.8146846361185984,0.645067385444744,0.802167115902965,noise_hwa_s0.01_seed1
C4,0.01,1,8,0,0.7406737829780283,0.612750626566416,0.7427813852813853,0.7906954177897574,0.6096711590296496,0.8195471698113208,noise_hwa_s0.01_seed1
C4,0.01,1,9,0,0.7450381646655231,0.6168326584041579,0.8061688311688311,0.8237951482479785,0.6299838274932614,0.7202048517520216,noise_hwa_s0.01_seed1
C3,0.01,2,0,0,0.7568364779874215,0.6293351302785265,0.7838095238095237,0.8230619946091645,0.6361078167115903,0.7843665768194071,noise_hwa_s0.01_seed2
C3,0.01,2,1,0,0.7443211018541207,0.617477333986768,0.7660822510822511,0.8181132075471698,0.6232776280323451,0.769811320754717,noise_hwa_s0.01_seed2
C3,0.01,2,2,0,0.7246917218002125,0.6118296921549156,0.7532251082251082,0.7956549865229111,0.599633423180593,0.7502533692722373,noise_hwa_s0.01_seed2
C3,0.01,2,3,0,0.7475464449072939,0.6220493343134853,0.7735173160173159,0.810566037735849,0.617099730458221,0.7890026954177898,noise_hwa_s0.01_seed2
C3,0.01,2,4,0,0.7432764743118516,0.6227473164042181,0.7759199134199133,0.8074177897574124,0.6167762803234501,0.7729919137466307,noise_hwa_s0.01_seed2
C3,0.01,2,5,0,0.7555729294290614,0.6220796416427002,0.781590909090909,0.8073315363881401,0.6418005390835579,0.7915687331536387,noise_hwa_s0.01_seed2
C3,0.01,2,6,0,0.741239922813036,0.6215685547487931,0.781461038961039,0.8034177897574124,0.6058221024258761,0.7742587601078166,noise_hwa_s0.01_seed2
C3,0.01,2,7,0,0.7192457016254187,0.6099020063022049,0.7661580086580086,0.7900808625336928,0.5916981132075472,0.7290458221024259,noise_hwa_s0.01_seed2
C3,0.01,2,8,0,0.7280738279016581,0.6152681231380337,0.7611147186147186,0.7939514824797843,0.600398921832884,0.7568301886792453,noise_hwa_s0.01_seed2
C3,0.01,2,9,0,0.7351928653107898,0.6070891207435398,0.7844372294372295,0.8042156334231805,0.606566037735849,0.7455525606469002,noise_hwa_s0.01_seed2
C4,0.01,2,0,0,0.7652910234419669,0.634824303468792,0.7970562770562771,0.8261347708894878,0.6388463611859839,0.7991266846361187,noise_hwa_s0.01_seed2
C4,0.01,2,1,0,0.7678316691170465,0.6264091833356977,0.801569264069264,0.8210242587601078,0.6858760107816712,0.7628571428571428,noise_hwa_s0.01_seed2
C4,0.01,2,2,0,0.7471513211631136,0.6185018184397529,0.7975432900432899,0.834932614555256,0.6039245283018868,0.7522048517520216,noise_hwa_s0.01_seed2
C4,0.01,2,3,0,0.7657622212692968,0.6305575258901972,0.8022402597402597,0.814911051212938,0.6390512129380055,0.8068463611859839,noise_hwa_s0.01_seed2
C4,0.01,2,4,0,0.7631209160336521,0.626085797684606,0.7767424242424245,0.8311159029649597,0.6456172506738544,0.7990080862533693,noise_hwa_s0.01_seed2
C4,0.01,2,5,0,0.7638606346483705,0.6237982929020665,0.7894155844155843,0.8351266846361185,0.6337142857142857,0.7971859838274933,noise_hwa_s0.01_seed2
C4,0.01,2,6,0,0.7605254431103489,0.6222202697997137,0.7798268398268399,0.830533692722372,0.630156334231806,0.8015849056603774,noise_hwa_s0.01_seed2
C4,0.01,2,7,0,0.7319970289144817,0.6083367724628896,0.7625649350649351,0.817487870619946,0.6156442048517521,0.7322911051212937,noise_hwa_s0.01_seed2
C4,0.01,2,8,0,0.7570325390018786,0.627748670561481,0.7802056277056277,0.8258760107816713,0.6173800539083558,0.8046684636118597,noise_hwa_s0.01_seed2
